,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
10,10,11,1,100,32,2427,1,Standard_Match,Step 1: Approximate,1,1,2,6,1,5,50.0%,16.7%,✅ Equal,8,2,6,32_Recombination events.csv|2427,2427,32_Recombination events.csv,207,8538,['9'],1000,0.0001,0.005,0.1,5000,50,204,8538,204-8538,['9'],"['43', '1', '4']",['13'],3,0,3,100,1669,417.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,207-8538,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,7,0,1,❌ None
11,11,12,1,100,31,2453,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,10,0,9,100.0%,10.0%,✅ Equal,11,2,9,31_Recombination events.csv|2453,2453,31_Recombination events.csv,399,10000,"['37', '40', '5', '9']",1000,0.0001,0.005,0.1,5000,50,434,9998,434-9998,"['40', '37', '5', '9']","['3', '23', '50']",['30'],35,2,37,99.6,,,,,✅ Complete (4/4),56.92,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,399-10000,99.6%,100.0%,0,99.6,,,,,,,,,,50,96.3,0,1,3,0,1,❌ None
12,12,13,1,100,3,2418,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,6,0,5,100.0%,16.7%,✅ Equal,7,2,5,3_Recombination events.csv|2418,2418,3_Recombination events.csv,5520,10000,"['2', '20', '27', '28', '32', '34', '39', '42', '44', '45', '9']",1000,0.0001,0.005,0.1,5000,50,5520,9994,5520-9994,"['32', '34', '44', '20', '42', '39', '28', '45', '27', '9', '2']","['29', '25', '24', '38', '14', '6', '23', '26', '31', '43']","['13', '41', '21']",0,6,6,99.9,,,,,✅ Complete (11/11),58.98,100,11/11,100,11,11,11/11,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5520-10000,99.9%,100.0%,0,99.9,,,,,,,,,,72.72727272727273,99.4,0,1,1,0,1,❌ None
13,13,14,1,100,22,2445,1,Standard_Match,Step 1: Approximate,4,4,5,6,1,2,80.0%,66.7%,✅ Equal,11,8,3,22_Recombination events.csv|2445,2445,22_Recombination events.csv,663,4455,['46'],1000,0.0001,0.005,0.1,5000,50,662,4456,662-4456,['46'],"['29', '41', '39']",['44'],1,1,2,100,3792,948,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,663-4455,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,7,0,1,❌ None
14,14,15,1,100,19,2386,1,Standard_Match,Step 1: Approximate,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7,19_Recombination events.csv|2386,2386,19_Recombination events.csv,213,9456,"['20', '21', '23']",1000,0.0001,0.005,0.1,5000,50,212,9456,212-9456,"['20', '21', '23']","['25', '36', '31', '43', '4']","['17', '27', '46', '40', '5']",1,0,1,100,757,189.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,213-9456,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,7,0,1,❌ None
15,15,16,1,100,25,2362,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,9,0,8,100.0%,11.1%,✅ Equal,10,2,8,25_Recombination events.csv|2362,2362,25_Recombination events.csv,6975,10000,"['2', '25', '36', '37', '38', '40', '5', '7']",1000,0.0001,0.005,0.1,5000,50,6974,9997,6974-9997,"['25', '38', '40', '37', '36', '7', '5', '2']","['22', '10']","['48', '20', '3', '39', '42', '50', '23', '26', '46', '47']",1,3,4,99.9,,,,,✅ Complete (8/8),58.98,100,8/8,100,8,8,8/8,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6975-10000,99.9%,100.0%,0,99.9,,,,,,,,,,62.5,99.6,0,1,1,0,1,❌ None
16,16,17,1,100,37,2381,1,Standard_Match,Step 1: Approximate,1,1,1,11,0,10,100.0%,9.1%,✅ Equal,12,2,10,37_Recombination events.csv|2381,2381,37_Recombination events.csv,2694,4122,"['21', '33', '44']",1000,0.0001,0.005,0.1,5000,50,2694,4122,2694-4122,"['21', '33', '44']","['34', '35', '40', '22', '14', '6', '23', '26', '31', '47', '7', '27', '8']","['13', '50', '32']",0,0,0,100,1428,357,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2694-4122,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,1,❌ None
17,17,18,1,100,33,2475,1,Standard_Match,Step 1: Approximate,4,4,4,8,0,4,100.0%,50.0%,✅ Equal,12,8,4,33_Recombination events.csv|2475,2475,33_Recombination events.csv,6177,10000,['32'],1000,0.0001,0.005,0.1,5000,50,6176,9986,6176-9986,['32'],['47'],['46'],1,14,15,99.63379544860057,3823,955.8,25,Exact Recombinant Match,,56.92675908972012,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6177-10000,99.6%,100.0%,0,99.63379544860057,,,,,,,,,,100,98.5,0,1,7,0,1,❌ None
18,18,19,1,100,29,2391,1,Standard_Match,Step 1: Approximate,4,4,5,11,1,7,80.0%,36.4%,✅ Equal,16,8,8,29_Recombination events.csv|2391,2391,29_Recombination events.csv,4260,10000,"['1', '32']",1000,0.0001,0.005,0.1,5000,50,4262,9998,4262-9998,"['1', '32']","['25', '3', '22', '14', '31', '16', '5', '35', '2', '41', '8', '43', '47', '48', '19', '44', '17', '12', '42', '10', '26', '46', '13', '21', '27']","['30', '24', '11', '39', '37', '28', '50', '45', '33', '7', '9', '34']",2,2,4,99.93031358885015,4260,1065,25,Exact Recombinant Match,,58.98606271777004,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4260-10000,99.9%,100.0%,0,99.93031358885015,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
19,19,20,1,100,28,2315,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,6,0,5,100.0%,16.7%,✅ Equal,7,2,5,28_Recombination events.csv|2315,2315,28_Recombination events.csv,5871,7851,"['12', '14', '17', '20', '29', '39', '4', '43', '5', '50', '7']",1000,0.0001,0.005,0.1,5000,50,5877,7831,5877-7831,"['29', '17', '12', '43', '20', '39', '14', '50', '7', '5', '4']","['34', '35', '15', '30', '49', '42', '10', '16', '19']","['25', '24', '3', '22', '23', '31', '9', '2', '41', '37', '1', '45', '40', '8', '18', '32', '28', '6', '36', '33', '47', '48', '44', '11', '38', '26', '46', '13', '21', '27']",6,20,26,98.7,,,,,✅ Complete (11/11),56.74,100,11/11,100,11,11,11/11,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5871-7851,98.7%,100.0%,0,98.7,,,,,,,,,,63.63636363636363,97.4,0,1,3,0,1,❌ None
20,20,21,1,100,84,2537,1,⭐ Excellent Match (1/1),Step 2: Best Match,1,1,2,8,1,7,50.0%,12.5%,✅ Equal,10,2,8,84_Recombination events.csv|2537,2537,84_Recombination events.csv,7752,10000,"['25', '31', '37', '4', '48', '8']",1000,0.0001,0.005,0.1,5000,50,7756,9994,7756-9994,"['25', '4', '37', '31', '48', '8']","['42', '7', '34']","['44', '17', '49', '20', '33', '40', '43', '35']",4,6,10,99.6,,,,,✅ Complete (6/6),58.92,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7752-10000,99.6%,100.0%,0,99.6,,,,,,,,,,100,99,0,1,2,0,1,❌ None
21,21,22,1,100,82,2460,1,Standard_Match,Step 1: Approximate,3,3,5,6,2,3,60.0%,50.0%,✅ Equal,11,6,5,82_Recombination events.csv|2460,2460,82_Recombination events.csv,3978,10000,['44'],1000,0.0001,0.005,0.1,5000,50,3981,9997,3981-9997,['44'],"['18', '12', '15', '25', '11', '33', '26', '16', '2', '8']","['17', '30', '22', '42', '23', '48', '27', '34']",3,3,6,99.90036532713384,3978,994.5,25,Exact Recombinant Match,,58.980073065426765,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3978-10000,99.9%,100.0%,0,99.90036532713384,,,,,,,,,,100,99.4,0,1,7,0,1,❌ None
22,22,23,1,100,80,2513,1,Standard_Match,Step 1: Approximate,2,2,2,10,0,8,100.0%,20.0%,✅ Equal,12,4,8,80_Recombination events.csv|2513,2513,80_Recombination events.csv,8181,10000,['43'],1000,0.0001,0.005,0.1,5000,50,8171,9997,8171-9997,['43'],"['3', '14', '2', '30', '37', '1', '45', '8', '18', '29', '36', '33', '7', '47', '48', '34', '44', '17', '11', '38', '42', '46']","['39', '12', '50']",10,3,13,99.83507421660252,1819,454.8,25,Exact Recombinant Match,,58.967014843320506,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8181-10000,99.8%,100.0%,0,99.83507421660252,,,,,,,,,,100,98.7,0,1,7,0,1,❌ None
23,23,24,1,100,99,2537,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,5,0,3,100.0%,40.0%,✅ Equal,7,4,3,99_Recombination events.csv|2537,2537,99_Recombination events.csv,6693,8091,['17'],1000,0.0001,0.005,0.1,5000,50,6695,8092,6695-8092,['17'],['48'],['24'],2,1,3,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6693-8091,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.7,0,1,2,0,2,❌ None
24,24,25,1,100,95,2490,"1, 2",Cross Match (Case_S1_E2E),Step 6: Cross Matches,3,2,3,7,0,5,100.0%,28.6%,❌ Diff: RDP=3 vs Santa=2,10,5,5,95_Recombination events.csv|2490,2490,95_Recombination events.csv,3963,9057,['10'],1000,0.0001,0.005,0.1,5000,50,3964,9054,3964-5947 | 5948-9054,['10'] | ['10'],"['38', '26', '19'] | ['40', '1', '14', '34']","['48', '44', '7', '39'] | ['48', '44', '39', '7']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,1,2,,0,✅ Yes,✅ Yes,"1, 2",3963-9057,100.0%,100.0%,100,100,,,,,,,,,,100,99.6,5,3,4,100,"2,1",✅ Start+End
25,25,26,1,100,70,2256,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,5,0,4,100.0%,20.0%,✅ Equal,6,2,4,70_Recombination events.csv|2256,2256,70_Recombination events.csv,2640,10000,"['1', '14', '15', '17', '22', '23', '29', '37', '40', '48', '8']",1000,0.0001,0.005,0.1,5000,50,2692,9998,2692-9998,"['29', '17', '15', '22', '37', '14', '1', '23', '48', '40', '8']","['18', '12', '25', '49', '24', '41', '3', '42', '28', '6', '19', '33', '45', '26', '46', '16', '43', '2']","['32', '30', '11', '38', '20', '50', '36', '13', '21', '5', '9', '4']",52,2,54,99.3,,,,,✅ Complete (11/11),56.86,100,11/11,100,11,11,11/11,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2640-10000,99.3%,100.0%,0,99.3,,,,,,,,,,81.81818181818183,94.6,0,1,3,0,1,❌ None
26,26,27,1,100,77,2517,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,7,0,4,100.0%,42.9%,✅ Equal,10,6,4,77_Recombination events.csv|2517,2517,77_Recombination events.csv,8919,9474,['42'],1000,0.0001,0.005,0.1,5000,50,8923,9478,8923-9478,['42'],"['33', '47', '32']","['23', '35']",4,4,8,99.3,,,,,🎯 Perfect (1/1),58.86,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8919-9474,99.3%,100.0%,0,99.3,,,,,,,,,,100,99.2,0,1,3,0,2,❌ None
27,27,28,1,100,75,2521,1,Standard_Match,Step 1: Approximate,2,2,2,3,0,1,100.0%,66.7%,✅ Equal,5,4,1,75_Recombination events.csv|2521,2521,75_Recombination events.csv,5535,10000,['30'],1000,0.0001,0.005,0.1,5000,50,5538,9996,5538-9996,['30'],['34'],"['3', '8']",3,4,7,99.84322508398655,4465,1116.2,25,Exact Recombinant Match,,58.96864501679731,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5535-10000,99.8%,100.0%,0,99.84322508398655,,,,,,,,,,100,99.3,0,1,7,0,1,❌ None
28,28,29,1,100,74,2507,1,Standard_Match,Step 1: Approximate,1,1,1,7,0,6,100.0%,14.3%,✅ Equal,8,2,6,74_Recombination events.csv|2507,2507,74_Recombination events.csv,930,10000,['9'],1000,0.0001,0.005,0.1,5000,50,930,9994,930-9994,['9'],"['29', '12', '30', '24', '11', '39', '10', '28', '23', '27']","['32', '48', '15', '20', '41', '3', '50', '33', '1', '45', '26', '16', '4']",0,6,6,99.93384785005512,930,232.5,25,Exact Recombinant Match,,58.98676957001103,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,930-10000,99.9%,100.0%,0,99.93384785005512,,,,,,,,,,100,99.4,0,1,7,0,1,❌ None
29,29,30,1,100,56,2473,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,5,11,2,8,60.0%,27.3%,✅ Equal,16,6,10,56_Recombination events.csv|2473,2473,56_Recombination events.csv,4845,10000,['1'],1000,0.0001,0.005,0.1,5000,50,4843,9999,4843-9999,['1'],['21'],['42'],2,1,3,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4845-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,1,0,1,❌ None
30,30,31,1,100,58,2493,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,3,14,0,11,100.0%,21.4%,✅ Equal,17,6,11,58_Recombination events.csv|2493,2493,58_Recombination events.csv,1641,3363,"['16', '31', '32', '33', '39']",1000,0.0001,0.005,0.1,5000,50,1640,3364,1640-3364,"['39', '33', '31', '16', '32']","['40', '34']","['47', '26']",1,1,2,100,,,,,✅ Complete (5/5),59,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1641-3363,100.0%,100.0%,0,100,,,,,,,,,,40,99.8,0,1,1,0,1,❌ None
31,31,32,1,100,50,2381,1,Standard_Match,Step 1: Approximate,2,3,2,6,0,3,100.0%,50.0%,❌ Diff: RDP=2 vs Santa=3,8,5,3,50_Recombination events.csv|2381,2381,50_Recombination events.csv,111,9618,"['22', '7']",1000,0.0001,0.005,0.1,5000,50,106,9620,106-9620,"['22', '7']","['17', '24', '20', '50', '45', '16', '4']","['25', '11', '37', '5', '19']",5,2,7,100,493,123.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,111-9618,100.0%,100.0%,0,100,,,,,,,,,,100,99.3,0,1,7,0,1,❌ None
32,32,33,1,100,5,2385,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,2,0,1,100.0%,50.0%,✅ Equal,3,2,1,5_Recombination events.csv|2385,2385,5_Recombination events.csv,4566,10000,"['11', '16', '18', '19', '21', '25', '26', '27', '28', '31', '32', '45', '9']",1000,0.0001,0.005,0.1,5000,50,4566,9995,4566-9995,"['18', '32', '27', '25', '11', '21', '28', '45', '26', '31', '16', '9', '19']","['42', '40', '50', '39']","['33', '35', '36']",0,5,5,99.9,,,,,✅ Complete (13/13),58.98,100,13/13,100,13,13,13/13,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4566-10000,99.9%,100.0%,0,99.9,,,,,,,,,,69.23076923076923,99.5,0,1,1,0,1,❌ None
33,33,34,1,100,54,2405,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,54_Recombination events.csv|2405,2405,54_Recombination events.csv,156,10000,['11'],1000,0.0001,0.005,0.1,5000,50,160,9993,160-9993,['11'],"['44', '22', '42', '26', '2']","['15', '25', '20', '38', '36', '21', '4']",4,7,11,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,156-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,98.9,0,1,3,0,2,❌ None
