,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
107,107,108,4,50,2,9442,10,Case_A_End_End,Step 1: Approximate,8,7,11,42,3,35,72.7%,16.7%,❌ Diff: RDP=8 vs Santa=7,53,15,38,2_Recombination events.csv|9442,9442,2_Recombination events.csv,1395,5523,['39'],1000,0.000025,0.02,0.1,5000,50,5422,6293,5422-6293,['39'],"['32', '23', '38', '21', '2', '10', '30', '17', '27', '4', '28', '40']","['8', '16', '49']",4027,770,4797,2.446705426356589,4128,1032,25,Exact Recombinant Match,,33.48934108527132,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,10,1395-5523,2.4%,100.0%,0,2.446705426356589,,,,,,,,,,100,0,0,1,8,0,1,❌ None
124,124,125,5,47.41902834008098,2,9811,4,✅ Complete Match (1/1),Step 2: Best Match,8,7,11,42,3,35,72.7%,16.7%,❌ Diff: RDP=8 vs Santa=7,53,15,38,2_Recombination events.csv|9811,9811,2_Recombination events.csv,8961,10000,"['49', '8']",1000,0.000025,0.02,0.1,5000,50,9010,9986,9010-9986,"['8', '49']","['20', '24', '5', '47', '18', '44']",['16'],49,14,63,93.9,,,,,✅ Complete (2/2),55.78,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8961-10000,93.9%,100.0%,0,93.9,,,,,,,,,,0,93.7,0,1,3,0,4,❌ None
127,127,128,6,46.50809716599191,2,6324,9,✅ Complete Match (1/1),Step 2: Best Match,8,7,11,42,3,35,72.7%,16.7%,❌ Diff: RDP=8 vs Santa=7,53,15,38,2_Recombination events.csv|6324,6324,2_Recombination events.csv,7692,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.02,0.1,5000,50,7667,9944,7667-9944,['11'],['29'],"['35', '14', '15']",25,56,81,97.6,,,,,🎯 Perfect (1/1),56.52,2,1/1,100,50,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,7692-10000,97.6%,100.0%,0,97.6,,,,,,,,,,0,91.9,0,1,3,0,9,❌ None
130,130,131,7,44.58502024291498,2,1781,3,✅ Complete Match (1/1),Step 2: Best Match,8,7,11,42,3,35,72.7%,16.7%,❌ Diff: RDP=8 vs Santa=7,53,15,38,2_Recombination events.csv|1781,1781,2_Recombination events.csv,1788,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.02,0.1,5000,50,1687,9982,1687-9982,['11'],"['8', '16', '49']","['35', '20', '15', '24', '5', '14', '29', '47', '7', '44', '18', '6']",101,18,119,99.8,,,,,🎯 Perfect (1/1),54.96,2,1/1,100,50,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1788-10000,99.8%,100.0%,0,99.8,,,,,,,,,,0,88.1,0,1,3,0,3,❌ None
34,34,35,1,99.04809619238478,3,9825,10,Standard_Match,Step 1: Approximate,9,9,11,37,2,28,81.8%,24.3%,✅ Equal,48,18,30,3_Recombination events.csv|9825,9825,3_Recombination events.csv,7695,8427,['6'],1000,0.000025,0.02,0.1,5000,50,7708,8435,7708-8435,['6'],"['14', '49', '28']","['45', '15', '21', '5', '34', '29', '12', '46', '11', '18']",13,8,21,98.224043715847,732,183,25,Exact Recombinant Match,,56.644808743169406,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,10,7695-8427,98.2%,100.0%,0,98.224043715847,,,,,,,,,,100,97.9,0,1,7,0,1,❌ None
44,44,45,2,98.44689378757516,3,9800,9,✅ Complete Match (1/1),Step 2: Best Match,9,9,11,37,2,28,81.8%,24.3%,✅ Equal,48,18,30,3_Recombination events.csv|9800,9800,3_Recombination events.csv,771,10000,['16'],1000,0.000025,0.02,0.1,5000,50,768,9970,768-9970,['16'],"['45', '34', '46']","['49', '3', '28']",3,30,33,99.7,,,,,🎯 Perfect (1/1),56.94,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,771-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,96.7,0,1,3,0,9,❌ None
65,65,66,3,88.9245156980628,3,9008,6,✅ Complete Match (1/1),Step 2: Best Match,9,9,11,37,2,28,81.8%,24.3%,✅ Equal,48,18,30,3_Recombination events.csv|9008,9008,3_Recombination events.csv,3117,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '23', '24', '25', '26', '27', '29', '3', '31', '32', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.02,0.1,5000,50,3056,9971,3056-9971,"['32', '15', '8', '10', '17', '39', '7', '31', '36', '43', '26', '9', '14', '4', '19', '29', '18', '47', '1', '38', '27', '12', '13', '41', '35', '24', '50', '48', '44', '40']","['49', '31', '28']","['11', '5', '21']",61,29,90,99.6,,,,,✅ Complete (30/30),56.92,66.7,30/30,100,45,30,30/30,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,3117-10000,99.6%,100.0%,0,99.6,,,,,,,,,,86.66666666666667,91,0,1,3,0,6,❌ None
76,76,77,4,75.38410153640615,3,3941,7,✅ Complete Match (1/1),Step 2: Best Match,9,9,11,37,2,28,81.8%,24.3%,✅ Equal,48,18,30,3_Recombination events.csv|3941,3941,3_Recombination events.csv,7536,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.02,0.1,5000,50,7244,9965,7244-9965,"['8', '10', '17', '39', '7', '31', '36', '43', '26', '9', '14', '4', '19', '47', '1', '27', '13', '41', '35', '24', '50', '48', '44', '40']",['28'],"['15', '21', '5', '29', '12', '11', '18']",292,35,327,98.6,,,,,✅ Complete (24/24),54.72,48,24/24,100,50,24,24/24,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,7536-10000,98.6%,100.0%,0,98.6,,,,,,,,,,83.33333333333334,67.3,0,1,3,0,7,❌ None
92,92,93,5,63.86904243269147,3,5865,2,✅ Complete Match (1/1),Step 2: Best Match,9,9,11,37,2,28,81.8%,24.3%,✅ Equal,48,18,30,3_Recombination events.csv|5865,5865,3_Recombination events.csv,5589,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '23', '24', '25', '26', '27', '28', '29', '3', '31', '32', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.02,0.1,5000,50,5334,9662,5334-9662,"['37', '8', '2', '10', '17', '39', '7', '36', '43', '26', '9', '4', '19', '47', '27', '13', '41', '35', '24', '50', '48', '44', '40']","['37', '49', '28']","['11', '5', '21']",255,338,593,92.3,,,,,✅ Complete (23/23),53.46,48.9,23/23,100,47,23,23/23,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5589-10000,92.3%,100.0%,0,92.3,,,,,,,,,,86.95652173913044,40.7,0,1,3,0,2,❌ None
103,103,104,7,50,3,9265,8,Case_A_End_End,Step 1: Approximate,9,9,11,37,2,28,81.8%,24.3%,✅ Equal,48,18,30,3_Recombination events.csv|9265,9265,3_Recombination events.csv,1068,8868,"['20', '23', '32']",1000,0.000025,0.02,0.1,5000,50,6895,8930,6895-8930,"['20', '23', '32']","['49', '28']","['45', '15', '21', '5', '34', '29', '12', '46', '11', '18']",5827,62,5889,25.294871794871792,2200,550,25,Exact Recombinant Match,,38.05897435897436,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,1068-8868,25.3%,100.0%,0,25.294871794871792,,,,,,,,,,100,0,0,1,8,0,8,❌ None
110,110,111,6,50,3,9726,4,⭐ Excellent Match (1/1),Step 2: Best Match,9,9,11,37,2,28,81.8%,24.3%,✅ Equal,48,18,30,3_Recombination events.csv|9726,9726,3_Recombination events.csv,3057,3744,"['1', '14', '20', '31', '32', '6']",1000,0.000025,0.02,0.1,5000,50,3057,3746,3057-3746,"['14', '1', '31']","['30', '22', '33']","['35', '38', '24', '8', '43', '9', '17', '39', '27', '19', '13', '7', '44', '40']",0,2,2,100,,,,,✅ Complete (3/3),59,50,3/3,100,6,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3057-3744,100.0%,100.0%,0,100,,,,,,,,,,0,99.8,0,1,2,0,4,❌ None
112,112,113,8,50,3,9869,5,Case_F_Start_Start,Step 1: Approximate,9,9,11,37,2,28,81.8%,24.3%,✅ Equal,48,18,30,3_Recombination events.csv|9869,9869,3_Recombination events.csv,6981,8883,['38'],1000,0.000025,0.02,0.1,5000,50,6990,9984,6990-9984,['38'],"['49', '28']","['29', '18', '15', '12']",9,1101,1110,99.52681388012618,1902,475.5,25,Exact Recombinant Match,,52.90536277602524,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,6981-8883,99.5%,100.0%,0,99.52681388012618,,,,,,,,,,100,0,0,1,8,0,5,❌ None
113,113,114,9,49.8997995991984,3,9823,3,🎯 Perfect Match (1/1),Step 2: Best Match,9,9,11,37,2,28,81.8%,24.3%,✅ Equal,48,18,30,3_Recombination events.csv|9823,9823,3_Recombination events.csv,39,3132,"['20', '32']",1000,0.000025,0.02,0.1,5000,50,37,3134,37-3134,"['32', '20']",['14'],['23'],2,2,4,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,39-3132,100.0%,100.0%,0,100,,,,,,,,,,0,99.6,0,1,1,0,3,❌ None
71,71,72,1,81.19934143870313,4,9037,6,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,7,55,2,50,71.4%,9.1%,✅ Equal,62,10,52,4_Recombination events.csv|9037,9037,4_Recombination events.csv,603,8325,"['10', '18', '2', '24', '26', '32', '39', '41', '47', '49', '5']",1000,0.000025,0.02,0.1,5000,50,611,8319,611-8319,"['32', '49', '24', '2', '10', '39', '41', '18']","['20', '50', '28']","['37', '15', '8', '17', '46', '7', '23', '31', '36', '43', '26', '9', '14', '4', '29', '42', '47', '25', '22', '1', '38', '45', '21', '30', '34', '33', '27', '12', '13', '16', '6', '35', '5', '3', '11', '48', '44', '40']",8,6,14,99.8,,,,,✅ Complete (8/8),58.96,72.7,8/8,100,11,8,8/8,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,603-8325,99.8%,100.0%,0,99.8,,,,,,,,,,62.5,98.6,0,1,2,0,6,❌ None
101,101,102,3,50,4,9538,1,Case_E_Start_End,Step 1: Approximate,5,5,7,55,2,50,71.4%,9.1%,✅ Equal,62,10,52,4_Recombination events.csv|9538,9538,4_Recombination events.csv,3972,9030,"['19', '5']",1000,0.000025,0.02,0.1,5000,50,1600,3968,1600-3968,"['19', '5']","['20', '50', '28']","['37', '15', '8', '17', '46', '7', '23', '31', '36', '43', '26', '9', '14', '4', '29', '42', '47', '25', '22', '1', '38', '45', '21', '30', '34', '33', '27', '12', '13', '16', '6', '35', '3', '11', '48', '44', '40']",2372,5062,7434,0,4942,1235.5,25,Exact Recombinant Match,,33,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3972-9030,,100.0%,0,0,,,,,,,,,,100,0,0,1,8,0,1,❌ None
111,111,112,2,50,4,9774,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,7,55,2,50,71.4%,9.1%,✅ Equal,62,10,52,4_Recombination events.csv|9774,9774,4_Recombination events.csv,6573,8298,"['26', '47', '5']",1000,0.000025,0.02,0.1,5000,50,6579,8305,6579-8305,"['47', '26']","['24', '2', '10', '39', '41', '18']","['43', '14', '30', '16']",6,7,13,99.7,,,,,✅ Complete (2/2),58.94,66.7,2/2,100,3,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6573-8298,99.7%,100.0%,0,99.7,,,,,,,,,,0,98.7,0,1,2,0,3,❌ None
115,115,116,4,49.7467071935157,4,9801,2,✅ Complete Match (1/1),Step 2: Best Match,5,5,7,55,2,50,71.4%,9.1%,✅ Equal,62,10,52,4_Recombination events.csv|9801,9801,4_Recombination events.csv,8586,10000,"['28', '50']",1000,0.000025,0.02,0.1,5000,50,8588,9984,8588-9984,"['50', '28']","['37', '38', '15', '21', '8', '17', '4', '29', '3', '42', '48', '25']",['20'],2,16,18,98.7,,,,,✅ Complete (2/2),56.74,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8586-10000,98.7%,100.0%,0,98.7,,,,,,,,,,0,98.2,0,1,3,0,2,❌ None
116,116,117,5,49.645390070921984,4,9900,7,✅ Complete Match (1/1),Step 2: Best Match,5,5,7,55,2,50,71.4%,9.1%,✅ Equal,62,10,52,4_Recombination events.csv|9900,9900,4_Recombination events.csv,4107,5748,"['21', '38']",1000,0.000025,0.02,0.1,5000,50,4120,5741,4120-5741,"['38', '21']","['27', '12', '46']","['37', '17']",13,7,20,98.8,,,,,✅ Complete (2/2),56.760000000000005,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,4107-5748,98.8%,100.0%,0,98.8,,,,,,,,,,0,98,0,1,3,0,7,❌ None
10,10,11,1,100,5,9998,1,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,6,46,0,40,100.0%,13.0%,✅ Equal,52,12,40,5_Recombination events.csv|9998,9998,5_Recombination events.csv,7242,10000,"['19', '30', '38', '40']",1000,0.000025,0.02,0.1,5000,50,7243,9989,7243-9989,"['19', '30', '38', '40']",['14'],['34'],1,11,12,99.6,,,,,✅ Complete (4/4),56.92,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7242-10000,99.6%,100.0%,0,99.6,,,,,,,,,,100,98.8,0,1,2,0,1,❌ None
18,18,19,2,99.8987854251012,5,10106,3,Standard_Match,Step 1: Approximate,6,6,6,46,0,40,100.0%,13.0%,✅ Equal,52,12,40,5_Recombination events.csv|10106,10106,5_Recombination events.csv,543,10000,['29'],1000,0.000025,0.02,0.1,5000,50,538,9991,538-9991,['29'],['46'],['35'],5,9,14,99.90483239928096,543,135.8,25,Exact Recombinant Match,,58.98096647985619,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,543-10000,99.9%,100.0%,0,99.90483239928096,,,,,,,,,,100,98.6,0,1,7,0,3,❌ None
31,31,32,3,99.49392712550608,5,10135,2,Standard_Match,Step 1: Approximate,6,6,6,46,0,40,100.0%,13.0%,✅ Equal,52,12,40,5_Recombination events.csv|10135,10135,5_Recombination events.csv,2601,10000,['44'],1000,0.000025,0.02,0.1,5000,50,2600,9979,2600-9979,['44'],['11'],"['32', '31', '15', '24', '43', '13']",1,21,22,99.71617786187322,2601,650.2,25,Exact Recombinant Match,,56.94323557237465,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2601-10000,99.7%,100.0%,0,99.71617786187322,,,,,,,,,,100,97.8,0,1,7,0,2,❌ None
