,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
10,10,11,2,99.85,4,9780,3,🎯 Perfect Match (1/1),Step 2: Best Match,7,7,14,38,7,31,50.0%,18.4%,✅ Equal,52,14,38,4_Recombination events.csv|9780,9780,4_Recombination events.csv,7884,10000,['9'],1000,0.0001,0.02,0.1,5000,50,7885,9998,7885-9998,['9'],['37'],['15'],1,2,3,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7884-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.7,0,1,1,0,3,❌ None
11,11,12,2,99.84984984984985,7,9961,1,Standard_Match,Step 1: Approximate,9,9,10,54,1,45,90.0%,16.7%,✅ Equal,64,18,46,7_Recombination events.csv|9961,9961,7_Recombination events.csv,1113,3237,"['47', '7']",1000,0.0001,0.02,0.1,5000,50,1112,3240,1112-3240,"['47', '7']",['19'],"['18', '10']",1,3,4,100,2124,531,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1113-3237,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
12,12,13,2,99.84984984984985,1,9821,11,✅ Complete Match (1/1),Step 2: Best Match,11,11,13,29,2,18,84.6%,37.9%,✅ Equal,42,22,20,1_Recombination events.csv|9821,9821,1_Recombination events.csv,9477,9741,['3'],1000,0.0001,0.02,0.1,5000,50,9480,9742,9480-9742,['3'],"['2', '9', '40', '18']","['20', '16', '39', '8', '24']",3,1,4,98.9,,,,,🎯 Perfect (1/1),58.78,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,11,9477-9741,98.9%,100.0%,0,98.9,,,,,,,,,,100,99.6,0,1,3,0,11,❌ None
13,13,14,2,99.8496993987976,2,10127,2,🎯 Perfect Match (1/1),Step 2: Best Match,13,13,19,56,6,43,68.4%,23.2%,✅ Equal,75,26,49,2_Recombination events.csv|10127,10127,2_Recombination events.csv,7050,10000,['30'],1000,0.0001,0.02,0.1,5000,50,7048,9997,7048-9997,['30'],['5'],"['3', '8']",2,3,5,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7050-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.5,0,1,1,0,2,❌ None
14,14,15,3,99.74974974974975,1,9749,4,Standard_Match,Step 1: Approximate,11,11,13,29,2,18,84.6%,37.9%,✅ Equal,42,22,20,1_Recombination events.csv|9749,9749,1_Recombination events.csv,2700,10000,['22'],1000,0.0001,0.02,0.1,5000,50,2699,9995,2699-9995,['22'],['29'],"['6', '4', '13', '5', '1', '17', '14']",1,5,6,99.93150684931508,2700,675,25,Exact Recombinant Match,,58.98630136986301,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2700-10000,99.9%,100.0%,0,99.93150684931508,,,,,,,,,,100,99.4,0,1,7,0,4,❌ None
15,15,16,3,99.749498997996,10,9699,1,Standard_Match,Step 1: Approximate,16,15,20,57,4,42,80.0%,26.3%,❌ Diff: RDP=16 vs Santa=15,77,31,46,10_Recombination events.csv|9699,9699,10_Recombination events.csv,7392,10000,"['23', '30']",1000,0.0001,0.02,0.1,5000,50,7396,9997,7396-9997,"['23', '30']","['46', '20', '4', '48', '41', '9', '11', '25', '1', '19', '17']","['27', '3', '35', '39']",4,3,7,99.73159509202452,2608,652,25,Exact Recombinant Match,,58.94631901840491,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7392-10000,99.7%,100.0%,0,99.73159509202452,,,,,,,,,,100,99.3,0,1,7,0,1,❌ None
16,16,17,3,99.69969969969968,7,9854,3,🎯 Perfect Match (1/1),Step 2: Best Match,9,9,10,54,1,45,90.0%,16.7%,✅ Equal,64,18,46,7_Recombination events.csv|9854,9854,7_Recombination events.csv,4347,8100,"['35', '39']",1000,0.0001,0.02,0.1,5000,50,4344,8096,4344-8096,"['35', '39']",['46'],"['50', '41', '5']",3,4,7,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4347-8100,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.3,0,1,1,0,3,❌ None
17,17,18,3,99.6993987975952,2,10005,3,⭐ Excellent Match (1/1),Step 2: Best Match,13,13,19,56,6,43,68.4%,23.2%,✅ Equal,75,26,49,2_Recombination events.csv|10005,10005,2_Recombination events.csv,6330,10000,['29'],1000,0.0001,0.02,0.1,5000,50,6332,9994,6332-9994,['29'],['38'],"['49', '20', '26', '44', '50', '41', '2', '9', '15', '23', '47', '43', '19']",2,6,8,99.8,,,,,🎯 Perfect (1/1),58.96,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6330-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.2,0,1,2,0,3,❌ None
18,18,19,2,99.6938775510204,3,9966,6,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,8,39,2,33,75.0%,15.4%,✅ Equal,47,12,35,3_Recombination events.csv|9966,9966,3_Recombination events.csv,2646,5748,['49'],1000,0.0001,0.02,0.1,5000,50,2672,5748,2672-5748,['49'],['30'],"['7', '25']",26,0,26,99.2,,,,,🎯 Perfect (1/1),56.84,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,2646-5748,99.2%,100.0%,0,99.2,,,,,,,,,,100,97.4,0,1,2,0,6,❌ None
19,19,20,4,99.64964964964965,7,9250,4,⭐ Excellent Match (1/1),Step 2: Best Match,9,9,10,54,1,45,90.0%,16.7%,✅ Equal,64,18,46,7_Recombination events.csv|9250,9250,7_Recombination events.csv,1053,3387,['26'],1000,0.0001,0.02,0.1,5000,50,1058,3390,1058-3390,['26'],"['49', '46']","['20', '16', '4', '2', '23', '30', '5', '1', '44', '13', '45', '36', '35', '39', '50', '22', '40', '24', '34', '42', '19', '33', '41', '37', '43']",5,3,8,99.8,,,,,🎯 Perfect (1/1),58.96,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1053-3387,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.2,0,1,2,0,4,❌ None
20,20,21,3,99.4994994994995,9,9925,5,Standard_Match,Step 1: Approximate,12,11,16,58,4,47,75.0%,19.0%,❌ Diff: RDP=12 vs Santa=11,74,23,51,9_Recombination events.csv|9925,9925,9_Recombination events.csv,5922,7128,['43'],1000,0.0001,0.02,0.1,5000,50,5913,7130,5913-7130,['43'],"['39', '44', '3', '22', '37', '40', '2', '48', '10', '25', '36']","['47', '31', '24', '7']",9,2,11,100,1206,301.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,5922-7128,100.0%,100.0%,0,100,,,,,,,,,,100,98.9,0,1,7,0,5,❌ None
21,21,22,1,99.4994994994995,6,10050,4,Standard_Match,Step 1: Approximate,11,11,17,55,6,44,64.7%,20.0%,✅ Equal,72,22,50,6_Recombination events.csv|10050,10050,6_Recombination events.csv,1125,7758,['24'],1000,0.0001,0.02,0.1,5000,50,1125,7747,1125-7747,['24'],['11'],"['35', '36', '50', '41', '30', '18', '21']",0,11,11,99.83416252072968,3367,841.8,25,Exact Recombinant Match,,56.96683250414594,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1125-7758,99.8%,100.0%,0,99.83416252072968,,,,,,,,,,100,98.9,0,1,7,0,4,❌ None
22,22,23,2,99.498997995992,8,9850,1,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,29,0,24,100.0%,17.2%,✅ Equal,34,10,24,8_Recombination events.csv|9850,9850,8_Recombination events.csv,5538,9987,['42'],1000,0.0001,0.02,0.1,5000,50,5527,9986,5527-9986,['42'],"['12', '3', '48', '47', '36', '19']","['45', '29']",11,1,12,100,,,,,🎯 Perfect (1/1),57,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5538-9987,100.0%,100.0%,0,100,,,,,,,,,,100,98.8,0,1,2,0,1,❌ None
23,23,24,4,99.44944944944945,1,9851,7,✅ Complete Match (1/1),Step 2: Best Match,11,11,13,29,2,18,84.6%,37.9%,✅ Equal,42,22,20,1_Recombination events.csv|9851,9851,1_Recombination events.csv,720,10000,['34'],1000,0.0001,0.02,0.1,5000,50,722,9990,722-9990,['34'],"['15', '38']","['47', '45']",2,10,12,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,720-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,98.8,0,1,3,0,7,❌ None
24,24,25,2,99.09909909909908,6,10026,1,⭐ Excellent Match (1/1),Step 2: Best Match,11,11,17,55,6,44,64.7%,20.0%,✅ Equal,72,22,50,6_Recombination events.csv|10026,10026,6_Recombination events.csv,4431,10000,['27'],1000,0.0001,0.02,0.1,5000,50,4436,9986,4436-9986,['27'],"['10', '3']","['7', '35', '50', '41', '30', '18']",5,14,19,99.7,,,,,🎯 Perfect (1/1),56.94,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4431-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,98.1,0,1,2,0,1,❌ None
25,25,26,4,98.74749498997996,10,9083,"17, 3",Cross Match (Case_S1_E2E),Step 6: Cross Matches,16,15,20,57,4,42,80.0%,26.3%,❌ Diff: RDP=16 vs Santa=15,77,31,46,10_Recombination events.csv|9083,9083,10_Recombination events.csv,1761,10000,['34'],1000,0.0001,0.02,0.1,5000,50,1782,9994,1782-4721 | 7161-9994,['34'] | ['34'],"['33', '22', '40', '42', '14'] | ['32', '44', '37']","['18', '6'] | ['49', '10', '8']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,3,17,,0,✅ Yes,✅ Yes,"17, 3",1761-10000,100.0%,100.0%,100,100,,,,,,,,,,100,97.3,5,3,4,100,"17,3",✅ Start+End
26,26,27,3,98.44844844844845,6,10053,6,Standard_Match,Step 1: Approximate,11,11,17,55,6,44,64.7%,20.0%,✅ Equal,72,22,50,6_Recombination events.csv|10053,10053,6_Recombination events.csv,1455,10000,['26'],1000,0.0001,0.02,0.1,5000,50,1464,9977,1464-9977,['26'],"['8', '42', '38', '1', '17']",['36'],9,23,32,99.6255119953189,1455,363.8,25,Exact Recombinant Match,,56.92510239906378,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,1455-10000,99.6%,100.0%,0,99.6255119953189,,,,,,,,,,100,96.8,0,1,7,0,6,❌ None
27,27,28,4,96.09609609609608,9,9654,11,Standard_Match,Step 1: Approximate,12,11,16,58,4,47,75.0%,19.0%,❌ Diff: RDP=12 vs Santa=11,74,23,51,9_Recombination events.csv|9654,9654,9_Recombination events.csv,2670,10000,['28'],1000,0.0001,0.02,0.1,5000,50,2610,9981,2610-9981,['28'],"['27', '20', '16', '8', '1', '21', '19']","['46', '29', '15', '30', '11', '5', '14', '12', '26', '6', '13', '9', '38', '45', '49', '35', '42', '33', '41', '17']",60,19,79,99.74079126875851,2670,667.5,25,Exact Recombinant Match,,56.94815825375171,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,11,2670-10000,99.7%,100.0%,0,99.74079126875851,,,,,,,,,,100,92.1,0,1,7,0,11,❌ None
28,28,29,1,93.29637096774194,5,9876,7,Standard_Match,Step 1: Approximate,7,6,7,34,0,28,100.0%,17.6%,❌ Diff: RDP=7 vs Santa=6,41,13,28,5_Recombination events.csv|9876,9876,5_Recombination events.csv,564,8148,"['43', '8']",1000,0.0001,0.02,0.1,5000,50,546,8271,546-8271,"['43', '8']","['23', '11', '16']","['12', '13', '32', '15', '23']",18,123,141,100,2416,604,25,Exact Recombinant Match,,55,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,564-8148,100.0%,100.0%,0,100,,,,,,,,,,100,85.9,0,1,7,0,7,❌ None
29,29,30,4,93.2865731462926,2,10107,16,Standard_Match,Step 1: Approximate,13,13,19,56,6,43,68.4%,23.2%,✅ Equal,75,26,49,2_Recombination events.csv|10107,10107,2_Recombination events.csv,2442,10000,['34'],1000,0.0001,0.02,0.1,5000,50,2394,9912,2394-9912,['34'],['24'],['45'],48,88,136,98.83567081238422,2442,610.5,25,Exact Recombinant Match,,56.76713416247685,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,16,2442-10000,98.8%,100.0%,0,98.83567081238422,,,,,,,,,,100,86.4,0,1,7,0,16,❌ None
30,30,31,4,92.7927927927928,6,9277,7,Standard_Match,Step 1: Approximate,11,11,17,55,6,44,64.7%,20.0%,✅ Equal,72,22,50,6_Recombination events.csv|9277,9277,6_Recombination events.csv,3333,10000,"['11', '24']",1000,0.0001,0.02,0.1,5000,50,3344,9866,3344-9866,"['11', '24']","['8', '42', '38', '1', '17']","['7', '46', '16', '28', '33', '22', '48', '13', '15', '9']",11,134,145,97.82510874456275,3333,833.2,25,Exact Recombinant Match,,54.56502174891256,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,3333-10000,97.8%,100.0%,0,97.82510874456275,,,,,,,,,,100,85.5,0,1,7,0,7,❌ None
31,31,32,5,92.14214214214216,9,9956,13,Standard_Match,Step 1: Approximate,12,11,16,58,4,47,75.0%,19.0%,❌ Diff: RDP=12 vs Santa=11,74,23,51,9_Recombination events.csv|9956,9956,9_Recombination events.csv,3579,10000,['12'],1000,0.0001,0.02,0.1,5000,50,3650,9913,3650-9913,['12'],['13'],['17'],71,87,158,97.53932409282044,3579,894.8,25,Exact Recombinant Match,,56.50786481856409,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,13,3579-10000,97.5%,100.0%,0,97.53932409282044,,,,,,,,,,100,84.2,0,1,7,0,13,❌ None
32,32,33,5,91.24124124124124,6,10032,17,Standard_Match,Step 1: Approximate,11,11,17,55,6,44,64.7%,20.0%,✅ Equal,72,22,50,6_Recombination events.csv|10032,10032,6_Recombination events.csv,9084,10000,['21'],1000,0.0001,0.02,0.1,5000,50,9006,9902,9006-9902,['21'],['50'],['36'],78,98,176,89.30131004366812,916,229,25,Exact Recombinant Match,,54.86026200873363,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,17,9084-10000,89.3%,100.0%,0,89.30131004366812,,,,,,,,,,100,82.4,0,1,7,0,17,❌ None
33,33,34,5,86.83683683683682,7,9867,9,Case_F_Start_Start,Step 1: Approximate,9,9,10,54,1,45,90.0%,16.7%,✅ Equal,64,18,46,7_Recombination events.csv|9867,9867,7_Recombination events.csv,228,720,['8'],1000,0.0001,0.02,0.1,5000,50,229,457,229-457,['8'],"['7', '20', '16', '4', '2', '23', '30', '5', '1', '44', '13', '45', '36', '35', '39', '50', '22', '40', '24', '34', '42', '19', '33', '41', '37', '43']","['27', '11', '38']",1,263,264,46.34146341463415,492,123,25,Exact Recombinant Match,,44.26829268292683,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,228-720,46.3%,100.0%,0,46.34146341463415,,,,,,,,,,100,73.6,0,1,8,0,9,❌ None
34,34,35,3,85.66418551388492,8,8264,4,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,29,0,24,100.0%,17.2%,✅ Equal,34,10,24,8_Recombination events.csv|8264,8264,8_Recombination events.csv,9645,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.02,0.1,5000,50,9644,9998,9644-9998,"['28', '50', '33', '37', '15', '31', '43']","['6', '29', '32', '34', '5', '45', '21', '17', '14']","['7', '46', '20', '4', '3', '2', '23', '11', '1', '18', '12', '26', '44', '13', '47', '9', '38', '36', '49', '35', '39', '22', '8', '40', '24', '10', '25', '19', '27', '41', '48']",1,2,3,99.4,,,,,✅ Complete (7/7),58.88,14,7/7,100,50,7,7/7,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,9645-10000,99.4%,100.0%,0,99.4,,,,,,,,,,71.42857142857143,99.7,0,1,2,0,4,❌ None
35,35,36,6,85.46403546403548,7,9800,7,✅ Complete Match (1/1),Step 2: Best Match,9,9,10,54,1,45,90.0%,16.7%,✅ Equal,64,18,46,7_Recombination events.csv|9800,9800,7_Recombination events.csv,9888,10000,"['1', '24', '33', '34', '40', '42', '45']",1000,0.0001,0.02,0.1,5000,50,9890,9996,9890-9996,"['33', '40', '24', '34', '42', '1', '45']","['49', '46']","['35', '39', '50', '41', '5', '19']",2,4,6,94.6,,,,,✅ Complete (7/7),57.92,100,7/7,100,7,7,7/7,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,9888-10000,94.6%,100.0%,0,94.6,,,,,,,,,,71.42857142857143,99.4,0,1,3,0,7,❌ None
