,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
14,14,15,2,100,64,4736,3,Cluster (3 RDPs),Step 5: Cluster,3,1,3,18,0,17,100.0%,5.6%,❌ Diff: RDP=3 vs Santa=1,21,4,17,64_Recombination events.csv|4736,4736,64_Recombination events.csv,8976,9954,"['20', '34', '36', '38', '4', '47']",1000,0.0001,0.01,0.1,5000,50,8976,9965,9342-9965,"['4', '47', '20', '36', '34', '38'] | ['4', '47', '20', '36', '34', '38'] | ['4', '47', '20', '36', '34', '38']","['40', '11', '50', '7', '8', '24', '48', '2'] | ['40', '11', '7', '8', '24', '48', '2'] | ['40', '11', '50', '7', '8', '24', '48', '2']","['22', '5', '6', '19', '25', '13', '14', '41', '46', '44', '30', '9', '39', '42', '10', '35', '18', '29', '1', '32', '49', '28', '26', '31', '16', '27', '37', '21', '17', '43', '12', '45', '3', '33', '15', '23'] | ['22', '5', '6', '19', '25', '13', '14', '41', '46', '30', '9', '39', '42', '10', '35', '18', '29', '1', '32', '49', '28', '26', '31', '16', '27', '37', '17', '43', '12', '45', '3', '33', '15', '23'] | ['22', '5', '6', '19', '25', '13', '14', '41', '46', '44', '30', '9', '39', '42', '10', '35', '18', '29', '1', '32', '49', '28', '26', '31', '16', '27', '37', '21', '17', '43', '12', '45', '3', '33', '15', '23']",,,,,,,,,,85,,,100,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,100,✅ Yes,✅ Yes,2,1,,0,✅ Yes,✅ Yes,3,8976-9954,100.0%,100.0%,100,100,,,,,,,,,,33.33333333333333,98.9,0,3,5,100,3,✅ Start+End
15,15,16,1,100,62,4951,1,Standard_Match,Step 1: Approximate,10,10,11,26,1,16,90.9%,38.5%,✅ Equal,37,20,17,62_Recombination events.csv|4951,4951,62_Recombination events.csv,6624,10000,['44'],1000,0.0001,0.01,0.1,5000,50,6624,9998,6624-9998,['44'],['49'],"['43', '32']",0,2,2,99.94075829383884,3376,844,25,Exact Recombinant Match,,58.98815165876778,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6624-10000,99.9%,100.0%,0,99.94075829383884,,,,,,,,,,100,99.8,0,1,7,0,1,❌ None
16,16,17,1,100,60,4811,4,Standard_Match,Step 1: Approximate,4,4,4,15,0,11,100.0%,26.7%,✅ Equal,19,8,11,60_Recombination events.csv|4811,4811,60_Recombination events.csv,2943,3057,['9'],1000,0.0001,0.01,0.1,5000,50,2944,3058,2944-3058,['9'],"['22', '39', '26', '37', '32']","['4', '5', '6', '25', '13', '14', '46', '44', '8', '40', '42', '35', '50', '18', '20', '29', '1', '2', '49', '31', '36', '21', '17', '34', '43', '12', '48', '33', '15']",1,1,2,99.12280701754386,114,28.5,25,Exact Recombinant Match,,58.82456140350877,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2943-3057,99.1%,100.0%,0,99.12280701754386,,,,,,,,,,100,99.8,0,1,7,0,4,❌ None
17,17,18,1,100,87,4975,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10,87_Recombination events.csv|4975,4975,87_Recombination events.csv,1323,6990,['33'],1000,0.0001,0.01,0.1,5000,50,1324,6990,1324-6990,['33'],['37'],"['2', '39']",1,0,1,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1323-6990,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,1,0,1,❌ None
18,18,19,1,100,89,4983,1,Standard_Match,Step 1: Approximate,4,4,5,12,1,8,80.0%,33.3%,✅ Equal,17,8,9,89_Recombination events.csv|4983,4983,89_Recombination events.csv,5487,6744,['23'],1000,0.0001,0.01,0.1,5000,50,5484,6743,5484-6743,['23'],"['31', '49', '7', '6']","['25', '30']",3,1,4,99.92044550517105,1257,314.2,25,Exact Recombinant Match,,58.984089101034215,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5487-6744,99.9%,100.0%,0,99.92044550517105,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
19,19,20,1,100,92,5059,4,Standard_Match,Step 1: Approximate,8,7,11,21,3,14,72.7%,33.3%,❌ Diff: RDP=8 vs Santa=7,32,15,17,92_Recombination events.csv|5059,5059,92_Recombination events.csv,3858,8898,['34'],1000,0.0001,0.01,0.1,5000,50,3858,8899,3858-8899,['34'],"['19', '23', '6']","['45', '43', '37', '21', '8', '2']",0,1,1,100,4960,1240,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3858-8898,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,7,0,4,❌ None
20,20,21,1,100,97,4989,8,Standard_Match,Step 1: Approximate,7,7,8,24,1,17,87.5%,29.2%,✅ Equal,32,14,18,97_Recombination events.csv|4989,4989,97_Recombination events.csv,7107,7149,"['28', '29']",1000,0.0001,0.01,0.1,5000,50,7108,7150,7108-7150,"['28', '29']","['22', '31', '10', '47', '20', '46', '14', '34', '23', '32']","['24', '37']",1,1,2,97.61904761904762,42,10.5,25,Exact Recombinant Match,,58.523809523809526,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,7107-7149,97.6%,100.0%,0,97.61904761904762,,,,,,,,,,100,99.8,0,1,7,0,8,❌ None
21,21,22,1,100,94,4951,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6,94_Recombination events.csv|4951,4951,94_Recombination events.csv,3042,6717,['42'],1000,0.0001,0.01,0.1,5000,50,3037,6716,3037-6716,['42'],['11'],['45'],5,1,6,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3042-6717,100.0%,100.0%,0,100,,,,,,,,,,100,99.4,0,1,1,0,1,❌ None
22,22,23,1,100,95,5000,1,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,18,0,13,100.0%,27.8%,✅ Equal,23,10,13,95_Recombination events.csv|5000,5000,95_Recombination events.csv,2403,8589,['38'],1000,0.0001,0.01,0.1,5000,50,2406,8594,2406-8594,['38'],"['43', '32']","['49', '3']",3,5,8,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2403-8589,100.0%,100.0%,0,100,,,,,,,,,,100,99.2,0,1,2,0,1,❌ None
23,23,24,1,100,96,4850,1,Standard_Match,Step 1: Approximate,2,2,2,15,0,13,100.0%,13.3%,✅ Equal,17,4,13,96_Recombination events.csv|4850,4850,96_Recombination events.csv,5598,10000,['41'],1000,0.0001,0.01,0.1,5000,50,5599,9998,5599-9998,['41'],"['49', '21', '45']","['22', '4', '5', '6', '25', '13', '14', '46', '44', '8', '30', '9', '39', '10', '35', '50', '18', '20', '29', '1', '2', '32', '28', '11', '26', '31', '16', '37', '36', '17', '24', '34', '43', '12', '3', '23', '38']",1,2,3,99.93184915947296,4402,1100.5,25,Exact Recombinant Match,,58.98636983189459,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5598-10000,99.9%,100.0%,0,99.93184915947296,,,,,,,,,,100,99.7,0,1,7,0,1,❌ None
24,24,25,1,100,93,4978,2,Standard_Match,Step 1: Approximate,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9,93_Recombination events.csv|4978,4978,93_Recombination events.csv,1902,5850,"['43', '8']",1000,0.0001,0.01,0.1,5000,50,1900,5850,1900-5850,"['43', '8']","['5', '41', '44', '15', '23']","['36', '3']",2,0,2,100,3948,987,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1902-5850,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,7,0,2,❌ None
25,25,26,1,100,8,4812,1,Standard_Match,Step 1: Approximate,4,4,5,25,1,21,80.0%,16.0%,✅ Equal,30,8,22,8_Recombination events.csv|4812,4812,8_Recombination events.csv,3384,10000,['12'],1000,0.0001,0.01,0.1,5000,50,3384,9989,3384-9989,['12'],"['43', '40', '9', '26', '25', '44', '15']","['45', '16', '37', '46', '3', '34', '33', '32']",0,11,11,99.83373639661428,3384,846,25,Exact Recombinant Match,,56.96674727932286,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3384-10000,99.8%,100.0%,0,99.83373639661428,,,,,,,,,,100,98.9,0,1,7,0,1,❌ None
26,26,27,1,100,82,4960,4,Standard_Match,Step 1: Approximate,7,7,10,19,3,12,70.0%,36.8%,✅ Equal,29,14,15,82_Recombination events.csv|4960,4960,82_Recombination events.csv,3078,10000,"['28', '34']",1000,0.0001,0.01,0.1,5000,50,3078,10000,3078-10000,"['28', '34']","['26', '47', '18', '14', '44', '24']",['3'],0,0,0,100,3078,769.5,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3078-10000,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,4,❌ None
27,27,28,1,100,84,4849,1,Standard_Match,Step 1: Approximate,3,3,3,17,0,14,100.0%,17.6%,✅ Equal,20,6,14,84_Recombination events.csv|4849,4849,84_Recombination events.csv,6108,10000,['10'],1000,0.0001,0.01,0.1,5000,50,6114,9995,6114-9995,['10'],"['43', '39', '37', '3', '48']","['26', '49', '8']",6,5,11,99.71736896197328,3892,973,25,Exact Recombinant Match,,58.943473792394656,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6108-10000,99.7%,100.0%,0,99.71736896197328,,,,,,,,,,100,98.9,0,1,7,0,1,❌ None
28,28,29,1,100,83,5007,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,4,25,2,23,50.0%,8.0%,✅ Equal,29,4,25,83_Recombination events.csv|5007,5007,83_Recombination events.csv,213,534,['22'],1000,0.0001,0.01,0.1,5000,50,214,532,214-532,['22'],"['1', '32']",['46'],1,2,3,99.1,,,,,🎯 Perfect (1/1),58.82,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,213-534,99.1%,100.0%,0,99.1,,,,,,,,,,100,99.7,0,1,2,0,1,❌ None
29,29,30,1,100,85,5038,2,Standard_Match,Step 1: Approximate,4,4,4,16,0,12,100.0%,25.0%,✅ Equal,20,8,12,85_Recombination events.csv|5038,5038,85_Recombination events.csv,1023,7911,['46'],1000,0.0001,0.01,0.1,5000,50,1024,7906,1024-7906,['46'],['40'],"['33', '21', '48']",1,5,6,99.91289198606272,3112,778,25,Exact Recombinant Match,,58.98257839721255,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1023-7911,99.9%,100.0%,0,99.91289198606272,,,,,,,,,,100,99.4,0,1,7,0,2,❌ None
30,30,31,1,100,78,5081,2,Standard_Match,Step 1: Approximate,5,5,7,28,2,23,71.4%,17.9%,✅ Equal,35,10,25,78_Recombination events.csv|5081,5081,78_Recombination events.csv,3852,8565,['48'],1000,0.0001,0.01,0.1,5000,50,3852,8566,3852-8566,['48'],['27'],"['50', '1', '39']",0,1,1,100,4713,1178.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3852-8565,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,7,0,2,❌ None
31,31,32,1,100,75,4704,2,✅ Complete Match (1/1),Step 2: Best Match,4,3,7,10,3,7,57.1%,30.0%,❌ Diff: RDP=4 vs Santa=3,17,7,10,75_Recombination events.csv|4704,4704,75_Recombination events.csv,4638,6765,"['1', '13', '16', '28', '33', '34', '49']",1000,0.0001,0.01,0.1,5000,50,4654,6978,4654-6978,"['49', '28', '16', '13', '34', '33', '1']","['22', '4', '6', '19', '47', '25', '46', '14', '41', '8', '30', '9', '39', '40', '10', '35', '42', '50', '18', '20', '29', '2', '32', '11', '26', '31', '7', '27', '37', '21', '17', '24', '45', '12', '3', '48', '15', '23', '38']","['36', '5', '44']",16,213,229,99.2,,,,,✅ Complete (7/7),54.84,100,7/7,100,7,7,7/7,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4638-6765,99.2%,100.0%,0,99.2,,,,,,,,,,71.42857142857143,77.1,0,1,3,0,2,❌ None
32,32,33,1,100,76,5025,1,Standard_Match,Step 1: Approximate,5,5,5,21,0,16,100.0%,23.8%,✅ Equal,26,10,16,76_Recombination events.csv|5025,5025,76_Recombination events.csv,210,2196,['3'],1000,0.0001,0.01,0.1,5000,50,212,2193,212-2193,['3'],"['22', '43']","['45', '39', '11', '32', '36', '13', '48', '2']",2,3,5,99.74823766364553,1986,496.5,25,Exact Recombinant Match,,58.9496475327291,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,210-2196,99.7%,100.0%,0,99.74823766364553,,,,,,,,,,100,99.5,0,1,7,0,1,❌ None
33,33,34,1,99.94994994994994,77,4992,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,7,20,1,14,85.7%,30.0%,✅ Equal,27,12,15,77_Recombination events.csv|4992,4992,77_Recombination events.csv,4557,6465,"['36', '9']",1000,0.0001,0.01,0.1,5000,50,4558,6464,4558-6464,"['36', '9']",['50'],"['41', '34']",1,1,2,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4557-6465,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.8,0,1,1,0,1,❌ None
34,34,35,2,99.9498997995992,73,5003,6,✅ Complete Match (1/1),Step 2: Best Match,7,7,9,23,2,16,77.8%,30.4%,✅ Equal,32,14,18,73_Recombination events.csv|5003,5003,73_Recombination events.csv,27,150,['39'],1000,0.0001,0.01,0.1,5000,50,30,150,30-150,['39'],"['4', '7']","['6', '9', '31', '44', '17']",3,0,3,97.6,,,,,🎯 Perfect (1/1),58.52,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,27-150,97.6%,100.0%,0,97.6,,,,,,,,,,100,99.7,0,1,3,0,6,❌ None
