SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
62_Recombination events.csv|9404,9404,62_Recombination events.csv,5739,10000,['22'],1000,0.0002,0.02,0.1,5000,50,5,5740,10000,5740-10000,['22'],"['43', '7', '26', '45', '17', '6', '21', '1']","['12', '48', '35', '28', '31', '3', '39', '36']",1.0,0.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,9404,5739-10000,100.0,99.9,5,100.0,1,11,9,9,13,43,4,34,69.2%,20.9%,✅ Equal,56,18,38
62_Recombination events.csv|9976,9976,62_Recombination events.csv,288,10000,"['12', '36']",1000,0.0002,0.02,0.1,5000,50,7,288,9999,288-9999,"['12', '36']","['47', '34', '49', '15', '24', '45', '25', '20', '41', '30', '9', '46']","['31', '3', '28']",0.0,1.0,1.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,98.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,9976,288-10000,100.0,99.9,7,100.0,2,12,9,9,13,43,4,34,69.2%,20.9%,✅ Equal,56,18,38
18_Recombination events.csv|10005,10005,18_Recombination events.csv,7569,8814,"['13', '28']",1000,0.0002,0.02,0.1,5000,50,1,7568,8816,7568-8816,"['13', '28']","['30', '50']","['18', '27']",1.0,2.0,3.0,100.0,1245.0,311.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10005,7569-8814,100.0,99.7,1,100.0,1,13,7,7,8,32,1,25,87.5%,21.9%,✅ Equal,40,14,26
29_Recombination events.csv|9933,9933,29_Recombination events.csv,8391,10000,['5'],1000,0.0002,0.02,0.1,5000,50,2,8392,9999,8392-9999,['5'],"['2', '9', '48']","['50', '15']",1.0,1.0,2.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,9933,8391-10000,100.0,99.8,2,100.0,1,14,6,6,6,34,0,28,100.0%,17.6%,✅ Equal,40,12,28
64_Recombination events.csv|9725,9725,64_Recombination events.csv,1674,3348,['8'],1000,0.0002,0.02,0.1,5000,50,1,1674,3348,1674-3348,['8'],['25'],['48'],0.0,0.0,0.0,100.0,1674.0,418.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,9725,1674-3348,100.0,100.0,1,100.0,1,15,8,8,11,54,3,46,72.7%,14.8%,✅ Equal,65,16,49
65_Recombination events.csv|9891,9891,65_Recombination events.csv,6039,6924,['9'],1000,0.0002,0.02,0.1,5000,50,4,6038,6924,6038-6924,['9'],['21'],"['25', '11']",1.0,0.0,1.0,100.0,885.0,221.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9891,6039-6924,100.0,99.9,4,100.0,1,16,6,6,7,48,1,42,85.7%,12.5%,✅ Equal,55,12,43
67_Recombination events.csv|9684,9684,67_Recombination events.csv,2562,10000,['19'],1000,0.0002,0.02,0.1,5000,50,1,2562,9998,2562-9998,['19'],"['24', '20', '17', '26', '1']","['16', '10', '15', '44', '11', '22', '2', '39', '29', '30']",0.0,2.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9684,2562-10000,100.0,99.8,1,100.0,1,17,10,10,11,44,1,34,90.9%,22.7%,✅ Equal,55,20,35
17_Recombination events.csv|9922,9922,17_Recombination events.csv,3393,3765,['17'],1000,0.0002,0.02,0.1,5000,50,7,3394,3765,3394-3765,['17'],"['11', '6', '27', '3', '12', '39', '45', '33', '14', '32', '48']","['30', '31', '7', '34']",1.0,0.0,1.0,99.73118279569893,372.0,93.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.94623655913979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9922,3393-3765,100.0,99.9,7,100.0,1,18,7,6,12,44,5,38,58.3%,13.6%,❌ Diff: RDP=7 vs Santa=6,56,13,43
68_Recombination events.csv|10168,10168,68_Recombination events.csv,1200,10000,['45'],1000,0.0002,0.02,0.1,5000,50,1,1200,9996,1200-9996,['45'],['25'],"['2', '3', '9']",0.0,4.0,4.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,98.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,10168,1200-10000,100.0,99.6,1,100.0,1,19,5,5,13,45,8,40,38.5%,11.1%,✅ Equal,58,10,48
71_Recombination events.csv|10010,10010,71_Recombination events.csv,2313,7872,"['18', '31']",1000,0.0002,0.02,0.1,5000,50,1,2313,7872,2313-7872,"['18', '31']","['35', '26', '23']","['3', '42', '11']",0.0,0.0,0.0,100.0,4441.0,1110.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,10010,2313-7872,100.0,100.0,1,100.0,1,20,10,10,13,74,3,64,76.9%,13.5%,✅ Equal,87,20,67
73_Recombination events.csv|9996,9996,73_Recombination events.csv,9465,10000,['46'],1000,0.0002,0.02,0.1,5000,50,3,9466,9998,9466-9998,['46'],['41'],"['4', '38']",1.0,2.0,3.0,99.4392523364486,535.0,133.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.887850467289724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,9996,9465-10000,100.0,99.7,3,100.0,1,21,8,8,8,56,0,48,100.0%,14.3%,✅ Equal,64,16,48
74_Recombination events.csv|10054,10054,74_Recombination events.csv,762,6582,['24'],1000,0.0002,0.02,0.1,5000,50,4,762,6579,762-6579,['24'],['16'],"['48', '43', '38']",0.0,3.0,3.0,99.94845360824742,4180.0,1045.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98969072164948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10054,762-6582,100.0,99.7,4,100.0,1,22,9,9,12,62,3,53,75.0%,14.5%,✅ Equal,74,18,56
75_Recombination events.csv|10067,10067,75_Recombination events.csv,9147,10000,['27'],1000,0.0002,0.02,0.1,5000,50,2,9147,10000,9147-10000,['27'],['38'],"['17', '3']",0.0,0.0,0.0,100.0,853.0,213.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,10067,9147-10000,100.0,100.0,2,100.0,1,23,5,5,5,31,0,26,100.0%,16.1%,✅ Equal,36,10,26
21_Recombination events.csv|10101,10101,21_Recombination events.csv,4056,10000,"['14', '7']",1000,0.0002,0.02,0.1,5000,50,1,4052,9988,4052-9988,"['14', '7']","['27', '3']","['21', '34', '23', '10', '15', '13', '28', '31', '24']",4.0,12.0,16.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (2/2),56.96,100.0,2/2,100.0,2.0,2.0,2/2,98.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,10101,4056-10000,100.0,98.4,1,100.0,1,24,4,4,8,37,4,33,50.0%,10.8%,✅ Equal,45,8,37
52_Recombination events.csv|9518,9518,52_Recombination events.csv,3669,4470,"['10', '28']",1000,0.0002,0.02,0.1,5000,50,8,3670,4470,3670-4470,"['10', '28']","['6', '31', '18', '37', '30', '32', '41', '46']","['5', '42', '15', '44', '2', '27', '39']",1.0,0.0,1.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),58.980000000000004,100.0,2/2,100.0,2.0,2.0,2/2,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,9518,3669-4470,100.0,99.9,8,100.0,1,25,9,9,10,51,1,42,90.0%,17.6%,✅ Equal,61,18,43
79_Recombination events.csv|9776,9776,79_Recombination events.csv,7962,10000,['23'],1000,0.0002,0.02,0.1,5000,50,2,7962,9998,7962-9998,['23'],"['13', '38']",['33'],0.0,2.0,2.0,99.90186457311088,2038.0,509.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98037291462218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,9776,7962-10000,100.0,99.8,2,100.0,1,26,6,6,10,53,4,47,60.0%,11.3%,✅ Equal,63,12,51
50_Recombination events.csv|9773,9773,50_Recombination events.csv,7929,9276,"['44', '49']",1000,0.0002,0.02,0.1,5000,50,4,7930,9276,7930-9276,"['44', '49']","['19', '21', '1']","['29', '37']",1.0,0.0,1.0,99.92576095025983,1347.0,336.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98515219005196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,9773,7929-9276,100.0,99.9,4,100.0,1,27,7,7,7,27,0,20,100.0%,25.9%,✅ Equal,34,14,20
28_Recombination events.csv|9889,9889,28_Recombination events.csv,2853,5595,"['11', '40']",1000,0.0002,0.02,0.1,5000,50,1,2854,5596,2854-5596,"['11', '40']","['44', '30', '3', '35']","['2', '8']",1.0,1.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,9889,2853-5595,100.0,99.8,1,100.0,1,28,7,7,13,70,6,63,53.8%,10.0%,✅ Equal,83,14,69
29_Recombination events.csv|9976,9976,29_Recombination events.csv,24,7734,['4'],1000,0.0002,0.02,0.1,5000,50,1,25,7735,25-7735,['4'],"['19', '44', '30']","['50', '15']",1.0,1.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,9976,24-7734,100.0,99.8,1,100.0,2,29,6,6,6,34,0,28,100.0%,17.6%,✅ Equal,40,12,28
29_Recombination events.csv|10016,10016,29_Recombination events.csv,5868,8724,['42'],1000,0.0002,0.02,0.1,5000,50,5,5868,8722,5868-8722,['42'],['20'],"['19', '44', '30']",0.0,2.0,2.0,99.92997198879551,2856.0,714.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.9859943977591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10016,5868-8724,100.0,99.8,5,100.0,3,30,6,6,6,34,0,28,100.0%,17.6%,✅ Equal,40,12,28
3_Recombination events.csv|9883,9883,3_Recombination events.csv,2766,10000,"['28', '48']",1000,0.0002,0.02,0.1,5000,50,6,2766,9994,2766-9994,"['28', '48']","['46', '41']","['29', '18', '24']",0.0,6.0,6.0,99.91705833563726,2766.0,691.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.983411667127456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9883,2766-10000,100.0,99.4,6,100.0,1,31,12,12,16,31,4,19,75.0%,38.7%,✅ Equal,47,24,23
30_Recombination events.csv|9848,9848,30_Recombination events.csv,6477,10000,"['17', '35']",1000,0.0002,0.02,0.1,5000,50,1,6478,9998,6478-9998,"['17', '35']","['30', '41']","['23', '47']",1.0,2.0,3.0,99.91484530229918,3523.0,880.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98296906045984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,9848,6477-10000,100.0,99.7,1,100.0,1,32,8,8,10,34,2,26,80.0%,23.5%,✅ Equal,44,16,28
31_Recombination events.csv|9881,9881,31_Recombination events.csv,4902,10000,['22'],1000,0.0002,0.02,0.1,5000,50,1,4905,9994,4905-9994,['22'],['1'],"['33', '11', '24']",3.0,6.0,9.0,99.82346018046293,4902.0,1225.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.964692036092586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,9881,4902-10000,100.0,99.1,1,100.0,1,33,7,5,9,63,2,58,77.8%,7.9%,❌ Diff: RDP=7 vs Santa=5,72,12,60
32_Recombination events.csv|9922,9922,32_Recombination events.csv,2814,9393,['3'],1000,0.0002,0.02,0.1,5000,50,1,2814,9393,2814-9393,['3'],['9'],"['19', '21', '8']",0.0,0.0,0.0,100.0,3421.0,855.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9922,2814-9393,100.0,100.0,1,100.0,1,34,8,8,11,55,3,47,72.7%,14.5%,✅ Equal,66,16,50
27_Recombination events.csv|10013,10013,27_Recombination events.csv,108,831,['44'],1000,0.0002,0.02,0.1,5000,50,5,108,832,108-832,['44'],"['32', '14', '23', '5']","['11', '42']",0.0,1.0,1.0,100.0,723.0,180.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,10013,108-831,100.0,99.9,5,100.0,1,35,11,11,16,67,5,56,68.8%,16.4%,✅ Equal,83,22,61
33_Recombination events.csv|9696,9696,33_Recombination events.csv,2088,10000,"['13', '43']",1000,0.0002,0.02,0.1,5000,50,1,2086,9996,2086-9996,"['13', '43']",['30'],"['21', '50', '11', '7', '35', '18', '46', '36', '45', '17', '42', '26', '8', '1', '32', '48']",2.0,4.0,6.0,99.94944388270982,2088.0,522.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98988877654196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9696,2088-10000,100.0,99.4,1,100.0,1,36,4,4,7,49,3,45,57.1%,8.2%,✅ Equal,56,8,48
34_Recombination events.csv|9909,9909,34_Recombination events.csv,3471,9870,['7'],1000,0.0002,0.02,0.1,5000,50,5,3466,9866,3466-9866,['7'],['47'],['9'],5.0,4.0,9.0,99.93749023284889,3601.0,900.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98749804656978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,9909,3471-9870,100.0,99.1,5,100.0,1,37,7,7,10,37,3,30,70.0%,18.9%,✅ Equal,47,14,33
26_Recombination events.csv|10028,10028,26_Recombination events.csv,8508,10000,['48'],1000,0.0002,0.02,0.1,5000,50,2,8509,9998,8509-9998,['48'],['27'],"['31', '34']",1.0,2.0,3.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.96,100.0,1/1,100.0,1.0,1.0,1/1,99.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,10028,8508-10000,100.0,99.7,2,100.0,1,38,5,5,5,50,0,45,100.0%,10.0%,✅ Equal,55,10,45
36_Recombination events.csv|9917,9917,36_Recombination events.csv,4839,7782,['46'],1000,0.0002,0.02,0.1,5000,50,6,4839,7784,4839-7784,['46'],"['29', '48']",['18'],0.0,2.0,2.0,100.0,2943.0,735.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,9917,4839-7782,100.0,99.8,6,100.0,1,39,9,8,15,42,6,34,60.0%,19.0%,❌ Diff: RDP=9 vs Santa=8,57,17,40
25_Recombination events.csv|9995,9995,25_Recombination events.csv,4572,5457,['14'],1000,0.0002,0.02,0.1,5000,50,3,4571,5456,4571-5456,['14'],['40'],"['48', '2', '22', '34', '41', '3', '25', '28', '24']",1.0,1.0,2.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,98.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,9995,4572-5457,100.0,99.8,3,100.0,1,40,5,5,8,47,3,42,62.5%,10.6%,✅ Equal,55,10,45
37_Recombination events.csv|9909,9909,37_Recombination events.csv,2595,7740,['19'],1000,0.0002,0.02,0.1,5000,50,2,2596,7740,2596-7740,['19'],"['21', '37', '46']","['22', '34', '38', '18', '41', '23', '20', '15', '13', '44', '45', '28', '29', '49', '26', '33', '14', '43']",1.0,0.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,9909,2595-7740,100.0,99.9,2,100.0,1,41,10,10,11,42,1,32,90.9%,23.8%,✅ Equal,53,20,33
39_Recombination events.csv|10099,10099,39_Recombination events.csv,4824,10000,['14'],1000,0.0002,0.02,0.1,5000,50,1,4824,9998,4824-9998,['14'],['10'],"['30', '5', '39']",0.0,2.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,10099,4824-10000,100.0,99.8,1,100.0,1,42,11,9,14,53,3,44,78.6%,17.0%,❌ Diff: RDP=11 vs Santa=9,67,20,47
40_Recombination events.csv|10012,10012,40_Recombination events.csv,2007,7875,['31'],1000,0.0002,0.02,0.1,5000,50,2,2007,7874,2007-7874,['31'],"['14', '7']","['30', '11', '39', '13', '44', '1', '32']",0.0,1.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10012,2007-7875,100.0,99.9,2,100.0,1,43,7,7,10,29,3,22,70.0%,24.1%,✅ Equal,39,14,25
