SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
35_Recombination events.csv|2414,2414,35_Recombination events.csv,3345,10000,['42'],1000,0.0002,0.005,0.1,5000,50,1,3346,9998,3346-9998,['42'],"['10', '34', '31', '45']","['40', '50', '23']",1.0,2.0,3.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2414,3345-10000,100.0,99.7,1,100.0,1,11,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8
55_Recombination events.csv|2156,2156,55_Recombination events.csv,6180,10000,"['13', '15', '16', '17', '19', '25', '30', '31', '32', '33', '35', '37', '39', '44', '45', '46', '50', '8', '9']",1000,0.0002,0.005,0.1,5000,50,2,6189,9998,6189-9998,"['35', '50', '37', '15', '9', '16', '31', '17', '46']","['10', '48', '14']","['12', '38', '40', '5', '29', '22', '27', '49', '11', '41', '3', '26', '21', '24', '34', '28', '2', '6', '23', '36', '47', '7', '43', '42', '1']",9.0,2.0,11.0,99.7,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (9/9),58.94,47.4,9/9,100.0,19.0,9.0,9/9,98.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2156,6180-10000,66.66666666666666,98.9,2,100.0,1,12,2,2,3,5,1,3,66.7%,40.0%,✅ Equal,8,4,4
84_Recombination events.csv|2417,2417,84_Recombination events.csv,651,10000,"['19', '5', '50']",1000,0.0002,0.005,0.1,5000,50,4,652,9997,652-9997,"['19', '5', '50']","['6', '39', '43', '21']","['2', '36', '47', '7', '37']",1.0,3.0,4.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),59.0,100.0,3/3,100.0,3.0,3.0,3/3,96.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2417,651-10000,100.0,99.6,4,100.0,1,13,3,3,4,5,1,2,75.0%,60.0%,✅ Equal,9,6,3
31_Recombination events.csv|2529,2529,31_Recombination events.csv,3261,10000,['33'],1000,0.0002,0.005,0.1,5000,50,1,3258,10000,3258-10000,['33'],['14'],"['8', '9', '3', '31', '24', '50']",3.0,0.0,3.0,100.0,3261.0,815.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2529,3261-10000,100.0,99.7,1,100.0,1,14,4,4,5,6,1,2,80.0%,66.7%,✅ Equal,11,8,3
3_Recombination events.csv|2460,2460,3_Recombination events.csv,4251,8481,"['13', '18', '25', '48']",1000,0.0002,0.005,0.1,5000,50,1,4250,8482,4250-8482,"['13', '25', '18', '48']","['33', '22', '26']","['6', '2', '21', '37', '41', '17', '45']",1.0,1.0,2.0,100.0,4230.0,1057.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2460,4251-8481,100.0,99.8,1,100.0,1,15,1,1,1,6,0,5,100.0%,16.7%,✅ Equal,7,2,5
85_Recombination events.csv|2482,2482,85_Recombination events.csv,5199,10000,['13'],1000,0.0002,0.005,0.1,5000,50,1,5199,9994,5199-9994,['13'],['32'],"['27', '15']",0.0,6.0,6.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2482,5199-10000,100.0,99.4,1,100.0,1,16,1,1,1,3,0,2,100.0%,33.3%,✅ Equal,4,2,2
87_Recombination events.csv|2439,2439,87_Recombination events.csv,6264,8346,['39'],1000,0.0002,0.005,0.1,5000,50,5,6264,8346,6264-8346,['39'],"['10', '29', '18', '8', '37', '20', '25', '14', '32', '16', '13', '46', '1', '17', '50']","['19', '40', '11']",0.0,0.0,0.0,100.0,2082.0,520.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,2439,6264-8346,100.0,100.0,5,100.0,1,17,9,8,13,17,4,9,69.2%,47.1%,❌ Diff: RDP=9 vs Santa=8,30,17,13
28_Recombination events.csv|2457,2457,28_Recombination events.csv,5643,10000,['49'],1000,0.0002,0.005,0.1,5000,50,1,5644,9998,5644-9998,['49'],['27'],['33'],1.0,2.0,3.0,99.93114528345191,4357.0,1089.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.986229056690384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2457,5643-10000,100.0,99.7,1,100.0,1,18,1,1,1,4,0,3,100.0%,25.0%,✅ Equal,5,2,3
27_Recombination events.csv|2424,2424,27_Recombination events.csv,4194,10000,['21'],1000,0.0002,0.005,0.1,5000,50,1,4190,9995,4190-9995,['21'],"['39', '40', '9', '48']","['10', '28', '36', '23']",4.0,5.0,9.0,99.91388219083707,4194.0,1048.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98277643816742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2424,4194-10000,100.0,99.1,1,100.0,1,19,2,2,2,7,0,5,100.0%,28.6%,✅ Equal,9,4,5
7_Recombination events.csv|2580,2580,7_Recombination events.csv,1128,10000,"['39', '4', '48']",1000,0.0002,0.005,0.1,5000,50,1,1130,9994,1130-9994,"['39', '48', '4']","['44', '13', '11']","['36', '49', '8', '30', '46']",2.0,6.0,8.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),58.980000000000004,100.0,3/3,100.0,3.0,3.0,3/3,96.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2580,1128-10000,33.33333333333333,99.2,1,100.0,1,20,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7
68_Recombination events.csv|2550,2550,68_Recombination events.csv,4884,10000,['26'],1000,0.0002,0.005,0.1,5000,50,1,4884,10000,4884-10000,['26'],['18'],"['47', '31', '11', '17']",0.0,0.0,0.0,100.0,4884.0,1221.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,2550,4884-10000,100.0,100.0,1,100.0,1,21,3,3,4,7,1,4,75.0%,42.9%,✅ Equal,11,6,5
40_Recombination events.csv|2391,2391,40_Recombination events.csv,6462,9363,"['34', '45']",1000,0.0002,0.005,0.1,5000,50,1,6463,9363,6463-9363,"['34', '45']","['10', '2', '19', '36', '35', '7', '43', '11', '20', '39', '3', '17', '23']",['14'],1.0,0.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,99.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2391,6462-9363,100.0,99.9,1,100.0,1,22,2,2,2,3,0,1,100.0%,66.7%,✅ Equal,5,4,1
49_Recombination events.csv|2472,2472,49_Recombination events.csv,9204,10000,['18'],1000,0.0002,0.005,0.1,5000,50,1,9205,9996,9205-9996,['18'],"['12', '22', '36', '27', '3']",['8'],1.0,4.0,5.0,99.4,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.88,100.0,1/1,100.0,1.0,1.0,1/1,96.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2472,9204-10000,100.0,99.5,1,100.0,1,23,1,1,1,8,0,7,100.0%,12.5%,✅ Equal,9,2,7
54_Recombination events.csv|2506,2506,54_Recombination events.csv,2640,7428,['27'],1000,0.0002,0.005,0.1,5000,50,1,2641,7428,2641-7428,['27'],"['2', '12', '44', '7', '37', '40', '43', '14', '32', '16', '13', '46', '1', '17']","['21', '35', '11', '41', '3']",1.0,0.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2506,2640-7428,100.0,99.9,1,100.0,1,24,3,3,3,6,0,3,100.0%,50.0%,✅ Equal,9,6,3
53_Recombination events.csv|2419,2419,53_Recombination events.csv,3966,10000,"['1', '18', '3', '36', '7']",1000,0.0002,0.005,0.1,5000,50,2,3968,9999,3968-9999,"['18', '36', '7', '3', '1']","['33', '44', '30', '40', '48', '14', '16', '13', '5', '24', '45']","['10', '29', '12', '49', '8', '9', '31', '50']",2.0,1.0,3.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (5/5),59.0,100.0,5/5,100.0,5.0,5.0,5/5,99.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2419,3966-10000,40.0,99.7,2,100.0,1,25,2,2,3,6,1,4,66.7%,33.3%,✅ Equal,9,4,5
52_Recombination events.csv|2471,2471,52_Recombination events.csv,5865,7587,['8'],1000,0.0002,0.005,0.1,5000,50,3,5866,7583,5866-7583,['8'],"['20', '14']",['10'],1.0,4.0,5.0,99.70963995354239,1722.0,430.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.94192799070848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2471,5865-7587,100.0,99.5,3,100.0,1,26,5,5,5,11,0,6,100.0%,45.5%,✅ Equal,16,10,6
57_Recombination events.csv|2372,2372,57_Recombination events.csv,6318,7941,"['11', '12', '13', '2', '24', '26', '29', '32', '36', '48', '8']",1000,0.0002,0.005,0.1,5000,50,2,6317,7940,6317-7940,"['29', '2', '12', '26', '36', '8', '11', '48', '32', '13', '24']","['10', '28', '18', '27', '35', '49', '50', '40', '37', '43', '9', '39', '1', '3', '31', '5', '17', '23']","['6', '19', '33', '22', '4', '38', '44', '47', '30', '7', '45', '20', '15', '41', '16', '34']",1.0,1.0,2.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (11/11),58.980000000000004,100.0,11/11,100.0,11.0,11.0,11/11,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2372,6318-7941,63.63636363636363,99.8,2,100.0,1,27,1,1,3,9,2,8,33.3%,11.1%,✅ Equal,12,2,10
51_Recombination events.csv|2489,2489,51_Recombination events.csv,3747,9954,['29'],1000,0.0002,0.005,0.1,5000,50,1,3751,9954,3751-9954,['29'],"['10', '2', '33', '7', '5']","['4', '49', '35', '43', '24', '17']",4.0,0.0,4.0,99.93555662961174,3793.0,948.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98711132592235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,2489,3747-9954,100.0,99.6,1,100.0,1,28,2,2,2,11,0,9,100.0%,18.2%,✅ Equal,13,4,9
50_Recombination events.csv|2481,2481,50_Recombination events.csv,7620,10000,['33'],1000,0.0002,0.005,0.1,5000,50,1,7620,10000,7620-10000,['33'],"['6', '4', '26', '27', '7', '40', '43', '48', '20', '34']","['35', '2', '19', '37']",0.0,0.0,0.0,100.0,2380.0,595.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2481,7620-10000,100.0,100.0,1,100.0,1,29,4,4,4,8,0,4,100.0%,50.0%,✅ Equal,12,8,4
5_Recombination events.csv|2309,2309,5_Recombination events.csv,3045,10000,"['11', '15', '17', '19', '24', '25', '29', '3', '32', '40', '49', '8']",1000,0.0002,0.005,0.1,5000,50,1,3050,9999,3050-9999,"['29', '19', '49', '8', '40', '11', '15', '25', '32', '3', '24', '17']","['12', '33', '44', '30', '48', '20', '22', '9', '41', '14', '31', '4', '21', '16', '13', '34', '10', '2', '23', '45', '50', '18', '47', '7', '43', '42', '39', '46']","['28', '26', '27', '35', '36', '37', '1']",5.0,1.0,6.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (12/12),58.980000000000004,100.0,12/12,100.0,12.0,12.0,12/12,99.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2309,3045-10000,66.66666666666666,99.4,1,100.0,1,30,1,1,1,8,0,7,100.0%,12.5%,✅ Equal,9,2,7
59_Recombination events.csv|2531,2531,59_Recombination events.csv,2055,3996,['18'],1000,0.0002,0.005,0.1,5000,50,1,2053,3996,2053-3996,['18'],['49'],['26'],2.0,0.0,2.0,100.0,1941.0,485.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2531,2055-3996,100.0,99.8,1,100.0,1,31,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7
41_Recombination events.csv|2472,2472,41_Recombination events.csv,5988,6978,"['16', '21', '37', '4', '40', '44', '8']",1000,0.0002,0.005,0.1,5000,50,3,5989,6978,5989-6978,"['44', '37', '21', '4']","['22', '26', '35', '8', '7', '40', '42', '16', '23']","['19', '33', '17', '36']",1.0,0.0,1.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (4/4),58.980000000000004,57.1,4/4,100.0,7.0,4.0,4/4,99.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2472,5988-6978,50.0,99.9,3,100.0,1,32,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8
48_Recombination events.csv|2495,2495,48_Recombination events.csv,3828,10000,['12'],1000,0.0002,0.005,0.1,5000,50,1,3828,9996,3828-9996,['12'],['36'],['44'],0.0,4.0,4.0,99.93519118600129,3828.0,957.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98703823720026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2495,3828-10000,100.0,99.6,1,100.0,1,33,2,2,2,5,0,3,100.0%,40.0%,✅ Equal,7,4,3
64_Recombination events.csv|2380,2380,64_Recombination events.csv,7845,10000,"['10', '11', '12', '14', '22', '29', '3', '32']",1000,0.0002,0.005,0.1,5000,50,2,7844,9991,7844-9991,"['10', '29', '12', '22', '11', '14', '32', '3']","['2', '33', '49', '41', '5', '23']","['27', '47', '43', '48', '20', '13', '46', '24', '39']",1.0,9.0,10.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (8/8),58.92,100.0,8/8,100.0,8.0,8.0,8/8,97.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2380,7845-10000,75.0,99.0,2,100.0,1,34,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7
45_Recombination events.csv|2555,2555,45_Recombination events.csv,720,10000,['24'],1000,0.0002,0.005,0.1,5000,50,4,720,9998,720-9998,['24'],['30'],['17'],0.0,2.0,2.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,98.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2555,720-10000,100.0,99.8,4,100.0,1,35,4,4,11,13,7,9,36.4%,30.8%,✅ Equal,24,8,16
65_Recombination events.csv|2330,2330,65_Recombination events.csv,7884,10000,"['22', '23', '29', '37', '8']",1000,0.0002,0.005,0.1,5000,50,1,7904,9996,7904-9996,"['29', '22', '8', '37', '23']","['12', '21', '4', '44', '30', '20', '34']","['10', '2', '19', '40', '14']",20.0,4.0,24.0,98.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (5/5),56.78,100.0,5/5,100.0,5.0,5.0,5/5,94.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,2330,7884-10000,20.0,97.6,1,100.0,1,36,1,1,1,3,0,2,100.0%,33.3%,✅ Equal,4,2,2
43_Recombination events.csv|2388,2388,43_Recombination events.csv,4806,5706,"['14', '15', '22', '28', '30', '41', '45', '47', '5', '7']",1000,0.0002,0.005,0.1,5000,50,1,4806,5704,4806-5704,"['28', '22', '47', '30', '7', '15', '41', '14', '5', '45']","['10', '2', '18', '50', '48', '9', '3', '17', '23']","['29', '21', '4', '27', '40', '37', '11', '20', '39']",0.0,2.0,2.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (10/10),58.96,100.0,10/10,100.0,10.0,10.0,10/10,98.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2388,4806-5706,60.0,99.8,1,100.0,1,37,1,1,1,6,0,5,100.0%,16.7%,✅ Equal,7,2,5
66_Recombination events.csv|2495,2495,66_Recombination events.csv,7995,10000,"['14', '2', '23', '39', '44', '5', '6']",1000,0.0002,0.005,0.1,5000,50,1,7996,10000,7996-10000,"['2', '6', '44', '14', '39', '5', '23']","['3', '30', '34']",['31'],1.0,0.0,1.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (7/7),59.0,100.0,7/7,100.0,7.0,7.0,7/7,99.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2495,7995-10000,42.857142857142854,99.9,1,100.0,1,38,1,1,1,11,0,10,100.0%,9.1%,✅ Equal,12,2,10
67_Recombination events.csv|2418,2418,67_Recombination events.csv,4395,7926,"['11', '27', '37', '38', '7']",1000,0.0002,0.005,0.1,5000,50,1,4396,7930,4396-7930,"['27', '38', '7', '37', '11']","['20', '34', '14']","['2', '6', '19', '18', '36', '3', '15', '42', '16', '13', '31', '39', '50']",1.0,4.0,5.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (5/5),59.0,100.0,5/5,100.0,5.0,5.0,5/5,99.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,2418,4395-7926,40.0,99.5,1,100.0,1,39,2,2,3,9,1,7,66.7%,22.2%,✅ Equal,12,4,8
